Unnamed: 0,Left_Hip_q,Right_Hip_q,Left_Hip_qd,Right_Hip_qd,SampleTimeFine
lift,-45.94190979,-47.98122406,24.86972237,13.45716476,2103538804
lift,-46.10084915,-48.11143112,23.39019012,15.37974739,2103555471
lift,-46.32163239,-48.27348328,27.15252113,17.75835991,2103572138
lift,-46.67243195,-48.50311279,35.14006042,21.77976608,2103588805
lift,-47.01877213,-48.84055328,32.85407257,27.92325783,2103605472
lift,-47.4323349,-49.195961,35.79610062,29.1717453,2103622139
lift,-47.8110733,-49.58598709,33.27443314,30.89401436,2103638806
lift,-48.21429825,-50.073246,35.62898254,36.23283768,2103655473
lift,-48.774086,-50.67118073,46.68777847,42.39461517,2103672140
lift,-49.24849319,-51.23524475,40.33811951,40.91753006,2103688807
lift,-49.78197098,-51.79284668,42.32705688,41.08974075,2103705474
lift,-50.35761261,-52.37872696,43.55423737,44.00270462,2103722141
lift,-50.99774551,-53.01688004,46.1457901,47.89614868,2103738808
lift,-51.88777161,-53.75361633,58.05490112,52.25849915,2103755475
lift,-52.62147903,-54.59960938,50.07318497,57.49910736,2103772142
lift,-53.52280045,-55.62810898,59.8635025,67.45370483,2103788809
lift,-54.4969902,-56.80328751,60.50431442,74.87699127,2103805476
lift,-55.59214783,-58.07003784,65.84580994,79.89618683,2103822143
lift,-56.8288765,-59.30831528,70.71685028,77.95495605,2103838810
lift,-58.0714035,-60.41432953,68.23300934,69.04045105,2103855477
lift,-59.3560791,-61.56521606,68.91975403,70.25253296,2103872144
lift,-60.59469986,-62.79867172,69.15860748,73.42319489,2103888811
lift,-61.77956009,-63.99403,67.28798676,71.18612671,2103905478
lift,-62.90966415,-64.96536255,64.77185059,56.98500061,2103922145
lift,-64.07298279,-65.84410095,67.9550705,52.22976685,2103938812
lift,-65.20665741,-66.85468292,64.6957016,60.58375168,2103955479
lift,-66.41335297,-67.93225098,68.43107605,64.3230896,2103972146
lift,-67.67003632,-68.92835236,75.26641083,61.38281631,2103988813
lift,-68.93118286,-69.9131546,76.72703552,61.80083084,2104005480
lift,-70.07446289,-70.85092926,60.96014786,58.14466476,2104022147
lift,-71.30963898,-71.9553299,82.07142639,67.00952148,2104038814
lift,-72.54740906,-73.26942444,68.89987183,80.01478577,2104055481
lift,-73.90406036,-74.75725555,79.21996307,91.37883759,2104072148
lift,-75.25128174,-76.38928223,91.8789444,98.96427155,2104088815
lift,-76.47328186,-78.24154663,88.76448059,108.5762711,2104105482
lift,-77.43184662,-80.04438019,67.55473328,103.140419,2104122149
lift,-78.17440033,-81.67481995,65.43045044,91.78276825,2104138816
lift,-78.65984344,-83.13336182,48.54907227,87.19805145,2104155483
lift,-78.99391174,-84.36122131,32.77380753,80.88897705,2104172150
lift,-79.22685242,-85.21324921,15.35329533,63.46502686,2104188817
lift,-79.39830017,-85.72744751,11.54833603,46.42101669,2104205484
lift,-79.57092285,-85.9678421,14.85135651,39.6907692,2104222151
lift,-79.75205231,-86.05548859,8.258776665,38.81794739,2104238818
lift,-79.96253967,-86.0309906,3.941381216,28.19268227,2104255485
lift,-80.14463806,-85.96274567,-0.409073442,12.88067055,2104272152
lift,-80.25469971,-85.93601227,-0.321618944,4.036236763,2104288819
lift,-80.30487061,-85.97328949,2.631846189,1.081733584,2104305486
lift,-80.30296326,-86.0395813,-2.132241488,-4.625730991,2104322153
lift,-80.29141235,-86.10288239,-2.030201197,-12.79121876,2104338820
lift,-80.2974472,-86.14090729,0.19096224,-10.52756596,2104355487
lift,-80.30487061,-86.13031769,2.177101612,-2.874796391,2104372154
lift,-80.32488251,-86.08088684,1.341959834,-0.723815084,2104388821
lift,-80.38605499,-86.02734375,3.268392324,0.175747961,2104405488
lift,-80.47125244,-85.99097443,6.682850838,0.279479384,2104422155
lift,-80.56745911,-85.97415924,0.08520712,5.15435791,2104438822
lift,-80.69361115,-85.97595978,-0.677072346,5.414441586,2104455489
lift,-80.80541992,-85.98692322,1.060692906,3.404024363,2104472156
lift,-80.91631317,-85.99840546,2.480956316,4.558172226,2104488823
lift,-80.99913788,-85.96265411,4.363274097,8.879843712,2104505490
lift,-81.04003143,-85.89487457,1.313861132,6.891974926,2104522157
lift,-81.0430603,-85.82735443,0.117683962,3.604930401,2104538824
lift,-81.03001404,-85.74927521,-0.247994944,5.24116087,2104555491
lift,-81.05718994,-85.6703949,0.689692438,5.268743992,2104572158
lift,-81.07958221,-85.61188507,-4.638346195,3.531050205,2104588825
lift,-81.07814789,-85.56871033,-9.211340904,0.286804646,2104605492
lift,-81.0396347,-85.55318451,-10.61038589,-4.254961491,2104622159
lift,-80.96752167,-85.53757477,-12.16023636,-4.869665623,2104638826
lift,-80.88187408,-85.52201843,-12.60913944,-4.697164536,2104655493
lift,-80.77030945,-85.49810791,-12.11159801,-6.162544727,2104672160
lift,-80.64073181,-85.46832275,-14.64761066,-8.928551674,2104688827
lift,-80.45115662,-85.42410278,-20.0094738,-13.01727867,2104705494
lift,-80.18013763,-85.3602066,-24.19683838,-15.76086617,2104722161
lift,-79.86643219,-85.2765274,-24.52427292,-16.16663361,2104738828
lift,-79.53672028,-85.17293549,-23.6680584,-17.22263718,2104755495
lift,-79.20423889,-85.04350281,-27.13101959,-21.1156826,2104772162
lift,-78.85148621,-84.85654449,-25.73760796,-25.6299305,2104788829
lift,-78.43728638,-84.59114838,-33.42124176,-29.36493301,2104805496
lift,-78.00934601,-84.26509857,-33.05721283,-30.41208076,2104822163
lift,-77.51002502,-83.9009552,-40.22401047,-30.59916306,2104838830
lift,-76.94984436,-83.50728607,-45.06344223,-32.34402466,2104855497
lift,-76.30853271,-83.06902313,-51.39651871,-35.75069427,2104872164
lift,-75.67276001,-82.57897186,-49.16813278,-37.32667542,2104888831
lift,-75.02309418,-82.0031662,-49.18795776,-41.83748627,2104905498
lift,-74.28338623,-81.32440948,-50.10069275,-47.51594925,2104922165
lift,-73.43687439,-80.5384903,-57.4834137,-54.36794662,2104938832
lift,-72.55871582,-79.70866394,-61.82698059,-56.0547142,2104955499
lift,-71.43572235,-78.93384552,-77.08529663,-52.84778214,2104972166
lift,-70.37207794,-78.04833221,-69.62479401,-61.90140533,2104988833
lift,-69.43349457,-77.04909515,-61.00746155,-69.99420166,2105005500
lift,-68.55849457,-75.72190094,-58.45162582,-89.92559814,2105022167
lift,-67.52047729,-73.97789001,-66.69720459,-110.8592682,2105038834
lift,-66.38564301,-72.33405304,-73.14888763,-96.36127472,2105055501
lift,-65.1877594,-70.75099182,-71.47128296,-85.23375702,2105072168
lift,-64.10766602,-69.43444061,-59.16375351,-71.12528992,2105088835
lift,-63.10806656,-68.43354797,-57.84085846,-60.35996628,2105105502
lift,-62.11138535,-67.71075439,-62.08276749,-50.18511963,2105122169
lift,-61.17683029,-67.1937027,-64.53123474,-40.91987228,2105138836
lift,-60.2009201,-66.63454437,-65.82658386,-41.60038757,2105155503
lift,-59.27422714,-66.02503204,-58.13001251,-42.52762604,2105172170
lift,-58.43627167,-65.24730682,-47.83037949,-49.71074295,2105188837
lift,-57.71358871,-64.35808563,-37.24606323,-51.13529968,2105205504
lift,-57.11512756,-63.54432297,-27.7490654,-45.17331314,2105222171
lift,-56.34089279,-62.735569,-43.62980652,-44.25941849,2105238838
lift,-55.54214859,-62.09874344,-46.39037323,-37.13944626,2105255505
lift,-54.80890274,-61.65596771,-41.89821625,-30.10478592,2105272172
lift,-54.23434067,-61.19758606,-35.65401459,-34.67095184,2105288839
lift,-53.8570137,-60.66299438,-26.09957886,-40.62492371,2105305506
lift,-53.61806488,-59.98949814,-22.19385529,-48.16028595,2105322173
lift,-53.47388458,-59.41873169,-20.30354881,-39.30039215,2105338840
lift,-53.35745239,-58.73785782,-20.6886673,-44.32352829,2105355507
lift,-53.30550003,-58.09774017,-18.38105011,-42.45518875,2105372174
lift,-53.27337265,-57.63409805,-17.38072777,-34.97868347,2105388841
lift,-53.16250992,-57.33454895,-19.69750214,-28.52764511,2105405508
lift,-52.7277565,-57.10180283,-37.4880867,-25.27470398,2105422175
lift,-52.49542236,-56.88706589,-25.29241371,-21.95479774,2105438842
lift,-52.24953461,-56.60778809,-24.50639725,-24.09773064,2105455509
lift,-51.90708923,-56.07869339,-26.0642643,-36.69735336,2105472176
lift,-51.41155624,-55.4917717,-30.3690815,-38.99160767,2105488843
lift,-50.83676529,-54.81805038,-33.74054337,-44.38909531,2105505510
lift,-50.41469955,-54.15903473,-25.35408974,-44.84968948,2105522177
lift,-50.04434586,-53.60425568,-22.32852173,-39.19851303,2105538844
lift,-49.65322113,-52.9654808,-23.46959114,-44.03979492,2105555511
lift,-49.39131165,-52.38644409,-16.15008545,-41.484375,2105572178
lift,-49.02338791,-51.80118942,-21.85632324,-41.97593307,2105588845
lift,-48.68736267,-51.33225632,-21.57403564,-34.62131882,2105605512
lift,-48.30361176,-51.00051117,-23.45453262,-24.34026337,2105622179
lift,-47.94747543,-50.70384979,-22.02381134,-20.17773438,2105638846
lift,-47.61256027,-50.34393692,-21.08772659,-21.3348465,2105655513
lift,-47.25567627,-49.96354294,-20.29733467,-20.9250927,2105672180
lift,-47.01708221,-49.55733109,-12.34350586,-21.98970222,2105688847
lift,-46.79370499,-49.23049164,-10.24579334,-18.49486923,2105705514
lift,-46.59773636,-49.02639008,-8.664743423,-13.41651726,2105722181
lift,-46.40114212,-48.8584938,-8.660992622,-11.77626133,2105738848
lift,-46.17079544,-48.6329422,-10.99531937,-14.98671722,2105755515
lift,-45.9346199,-48.40036392,-10.65965748,-14.93078518,2105772182
lift,-45.71540833,-48.25308609,-8.771678925,-10.87630177,2105788849
lift,-45.55562592,-48.13835526,-5.54269743,-8.825334549,2105805516
lift,-45.46115875,-48.04919815,-3.004472971,-7.14745903,2105822183
lift,-45.43829346,-48.02726364,-0.325844735,-2.675452948,2105838850
lift,-45.46061325,-48.06395721,0.996058881,1.240980625,2105855517
lift,-45.50924301,-48.13347244,1.247409463,3.789469719,2105872184
lift,-45.56826401,-48.18435287,0.785637975,3.626598358,2105888851
lift,-45.62225723,-48.24994659,0.256338537,5.541122913,2105905518
lift,-45.68504333,-48.34376907,0.838662982,8.16427803,2105922185
lift,-45.77050018,-48.44506073,2.92856431,8.636381149,2105938852
lift,-45.86782837,-48.54127502,3.927548885,7.959026814,2105955519
lift,-45.97519684,-48.65337372,6.051802635,9.292796135,2105972186
lift,-46.09171677,-48.78290939,9.447636604,10.52932644,2105988853
lift,-46.2039032,-49.00033188,11.81974983,15.13955688,2106005520
lift,-46.28272247,-49.28069687,13.16813278,17.85246658,2106022187
lift,-46.29963684,-49.59974289,15.63945675,20.51496315,2106038854
lift,-46.2464447,-49.92960358,17.64787674,23.26344109,2106055521
lift,-46.14226913,-50.26277161,21.50447655,26.36370468,2106072188
lift,-46.03266144,-50.52485657,25.58411598,25.44353485,2106088855
lift,-45.94034576,-50.73648834,28.05528641,24.70554352,2106105522
lift,-45.84237289,-50.86412048,23.8532486,20.84289551,2106122189
lift,-45.92010498,-50.94185638,26.50549126,17.76343155,2106138856
lift,-46.05660248,-50.94849777,24.14787865,13.03917885,2106155523
lift,-46.22624207,-50.97413635,23.75933647,14.22767925,2106172190
lift,-46.41139603,-51.07925797,21.28470421,18.55658913,2106188857
lift,-46.60308838,-51.30160522,17.2446804,23.9771347,2106205524
lift,-46.89627838,-51.6046257,20.76704788,28.26322937,2106222191
lift,-47.43088913,-52.00137329,33.81411743,33.95117188,2106238858
lift,-48.08536148,-52.51730347,39.59534836,42.49045181,2106255525
lift,-48.91348267,-53.04558563,49.05078506,43.46772385,2106272192
lift,-49.6922226,-53.68191528,45.07581711,50.57090759,2106288859
lift,-50.61521912,-54.5390892,53.70335007,61.87909698,2106305526
lift,-51.61230087,-55.55220413,58.83837891,70.25636292,2106322193
lift,-52.70513535,-56.5986557,64.65402985,71.67652893,2106338860
lift,-53.89348221,-57.7215538,70.84261322,73.84614563,2106355527
lift,-55.10427475,-58.8139801,69.74365234,69.50770569,2106372194
lift,-56.30924988,-59.87833786,64.79685974,65.56326294,2106388861
lift,-57.6941452,-61.11722946,74.97564697,74.12238312,2106405528
lift,-59.08055115,-62.41184998,72.09358215,76.67268372,2106422195
lift,-60.37939072,-63.52907944,70.42500305,66.42922211,2106438862
lift,-61.79073334,-64.6574707,78.9313736,67.38935089,2106455529
lift,-63.2772789,-65.73908997,86.51866913,62.81192398,2106472196
lift,-64.86507416,-66.83421326,91.17619324,63.08848953,2106488863
lift,-66.4078064,-67.87689209,92.76294708,58.94050217,2106505530
lift,-67.85932159,-68.93128204,89.69246674,59.78259659,2106522197
lift,-69.24766541,-70.17327881,76.15022278,72.57335663,2106538864
lift,-70.72454071,-71.67277527,89.52663422,88.88018036,2106555531
lift,-72.11582184,-73.29963684,87.99906158,95.47939301,2106572198
lift,-73.41351318,-74.82893372,75.65884399,89.00553894,2106588865
lift,-74.66992188,-76.22002411,78.90525055,81.04328156,2106605532
lift,-75.905159,-77.63038635,86.27282715,80.18829346,2106622199
lift,-76.93782806,-79.01591492,70.97730255,75.24358368,2106638866
lift,-77.63526154,-80.24774933,45.41944885,69.0545578,2106655533
lift,-78.2607193,-81.29245758,49.95510101,66.04537201,2106672200
lift,-78.78407288,-82.1835022,34.77935028,64.00012207,2106688867
lift,-79.21264648,-82.83730316,18.43772316,53.29957581,2106705534
lift,-79.52206421,-83.41176605,11.61218166,39.88904953,2106722201
lift,-79.73413849,-83.87190247,12.54192924,29.07475281,2106738868
lift,-79.88114166,-84.18032074,8.846930504,19.54407883,2106755535
lift,-79.99327087,-84.43169403,4.63433218,19.67696381,2106772202
lift,-80.07186127,-84.63765717,3.225736618,15.79909515,2106788869
lift,-80.14336395,-84.82740784,2.761519432,14.21159172,2106805536
lift,-80.18256378,-84.89881134,-3.395683527,6.297095776,2106822203
lift,-80.21205902,-84.90200043,-0.360076547,-0.262978435,2106838870
lift,-80.23983002,-84.90903473,-0.814266682,-1.67544198,2106855537
lift,-80.28999329,-84.91034698,1.194199085,-1.567420602,2106872204
lift,-80.36206055,-84.85768127,3.235968113,-1.762077212,2106888871
lift,-80.43104553,-84.71906281,3.292405367,-3.073499918,2106905538
lift,-80.48382568,-84.55496979,2.587351561,-1.368077755,2106922205
lift,-80.52921295,-84.44437408,3.282927275,2.872780085,2106938872
lift,-80.56311798,-84.3904953,3.510918379,6.906755447,2106955539
lift,-80.59922791,-84.35111237,2.77238965,7.310909748,2106972206
lift,-80.65973663,-84.33226776,3.138919592,6.651446819,2106988873
lift,-80.75019073,-84.3436203,2.570574045,6.699547291,2107005540
lift,-80.84599304,-84.37319183,-1.1468606,7.794670105,2107022207
lift,-80.9426651,-84.41040039,-2.396761179,7.844820023,2107038874
lift,-81.05835724,-84.4390564,-0.419895083,6.475307465,2107055541
lift,-81.112854,-84.45172119,-7.457950115,4.786252975,2107072208
lift,-81.13729095,-84.43247223,-3.399791479,6.193850517,2107088875
lift,-81.14984894,-84.34300232,-4.214915276,-1.013904452,2107105542
lift,-81.14219666,-84.23819733,-5.559058666,-6.069212437,2107122209
lift,-81.13180542,-84.15383148,-7.284420013,-7.37352562,2107138876
lift,-81.07236481,-84.08235168,-9.142954826,-4.602436543,2107155543
lift,-80.99520874,-83.9899292,-10.40079498,-4.189725876,2107172210
lift,-80.90435028,-83.87516022,-11.95602703,-7.912957191,2107188877
lift,-80.80551147,-83.75348663,-14.36117935,-9.651830673,2107205544
lift,-80.67958069,-83.62953949,-16.15262413,-7.903759956,2107222211
lift,-80.51608276,-83.48503876,-19.35208702,-9.238286972,2107238878
lift,-80.31420135,-83.33293915,-24.54330635,-11.60809231,2107255545
lift,-80.07167816,-83.18379211,-27.33624077,-13.81118488,2107272212
lift,-79.80554962,-83.00865936,-24.80135727,-16.66869736,2107288879
lift,-79.54511261,-82.80236053,-20.0421505,-17.0417614,2107305546
lift,-79.29347229,-82.60418701,-18.60585976,-13.80277443,2107322213
lift,-78.99343109,-82.41209412,-23.31365013,-14.00157166,2107338880
lift,-78.66957855,-82.19815063,-24.89712906,-18.20262337,2107355547
lift,-78.28904724,-81.89663696,-29.59312057,-26.29558563,2107372214
lift,-77.865242,-81.49105072,-33.73591232,-32.13929367,2107388881
lift,-77.38995361,-80.99117279,-37.99856949,-35.04376602,2107405548
lift,-76.8685379,-80.50273132,-41.65715027,-31.90659714,2107422215
lift,-76.32336426,-80.08581543,-41.87464142,-29.9852829,2107438882
lift,-75.72422028,-79.64111328,-44.52163315,-34.1569252,2107455549
lift,-75.00900269,-79.09528351,-51.94760132,-38.98106384,2107472216
lift,-74.21444702,-78.4128418,-57.44409943,-44.87762451,2107488883
lift,-73.35302734,-77.64247894,-61.20825577,-50.16939163,2107505550
lift,-72.54523468,-76.85230255,-51.79888535,-54.70358658,2107522217
lift,-71.67263031,-76.0616684,-53.94592667,-57.65483093,2107538884
lift,-70.64289856,-75.13557434,-68.27401733,-65.20165253,2107555551
lift,-69.5381012,-74.05878448,-76.28112793,-71.72964478,2107572218
lift,-68.23133087,-72.88305664,-82.64228821,-69.34597015,2107588885
lift,-67.14852905,-71.52880859,-65.56906891,-75.53929901,2107605552
lift,-66.08901215,-70.18645477,-58.62348557,-77.0690155,2107622219
lift,-64.93269348,-69.10787201,-65.80834198,-67.3536377,2107638886
lift,-63.73878098,-68.20396423,-66.13574982,-60.81395721,2107655553
lift,-62.55333328,-67.46285248,-72.52547455,-54.64289474,2107672220
lift,-61.48599243,-66.68354034,-60.77154922,-58.38727951,2107688887
lift,-60.54536438,-65.90460205,-51.24159622,-54.02264404,2107705554
lift,-59.69813538,-65.36773682,-44.11006165,-37.62879944,2107722221
lift,-58.70694351,-64.72332764,-57.97959137,-43.47869492,2107738888
lift,-57.75546646,-63.92284775,-53.84731674,-49.77452087,2107755555
lift,-56.74774551,-63.18083572,-53.10267639,-45.31385422,2107772222
lift,-55.52735519,-62.62829971,-56.47196198,-34.72570801,2107788889
lift,-54.7450943,-62.22869873,-34.23330307,-27.55471992,2107805556
lift,-54.14677048,-61.66151428,-34.8716774,-37.98593521,2107822223
lift,-53.63785934,-61.24961472,-36.48635101,-30.14675713,2107838890
lift,-53.14723206,-60.7038002,-36.66403961,-39.82091904,2107855557
lift,-52.70381927,-60.14754868,-32.36406708,-40.51951599,2107872224
lift,-52.42063522,-59.45485687,-21.98410225,-49.91144562,2107888891
lift,-52.22277832,-58.84667587,-18.30247307,-44.17359161,2107905558
lift,-52.06172562,-58.16422653,-18.85581589,-47.44936752,2107922225
lift,-51.97811508,-57.42547226,-15.22821808,-52.02200317,2107938892
lift,-51.72884369,-56.80704117,-29.38393593,-46.97652054,2107955559
lift,-51.62763977,-56.26222229,-20.85784149,-44.20324707,2107972226
lift,-51.53800583,-55.79006958,-19.36102104,-39.48961639,2107988893
lift,-51.44163513,-55.36787796,-17.40374374,-33.59053421,2108005560
lift,-51.24596024,-54.93542862,-20.17698097,-32.14422226,2108022227
lift,-50.88837814,-54.40651321,-29.33053589,-37.85649872,2108038894
lift,-50.57136917,-53.91639709,-25.98104858,-36.80947495,2108055561
lift,-50.14626312,-53.4432373,-31.4527626,-36.85887909,2108072228
lift,-49.61687469,-52.8899231,-37.51661682,-40.02169037,2108088895
lift,-49.36510468,-52.3107338,-20.60591698,-39.94327545,2108105562
lift,-49.02938843,-51.69709778,-23.20278549,-41.42819977,2108122229
lift,-48.79745483,-51.08019638,-14.303442,-41.57652283,2108138896
lift,-48.50020218,-50.55800247,-14.74946213,-35.14791107,2108155563
lift,-48.13490295,-50.08015823,-15.18251324,-30.6249733,2108172230
lift,-47.6993103,-49.61975861,-18.81787491,-28.96665573,2108188897
lift,-47.26302338,-49.29169083,-19.67455101,-20.33439445,2108205564
lift,-46.83686447,-48.98807907,-20.43448639,-18.91668129,2108222231
lift,-46.37573624,-48.72880554,-23.55421829,-15.13371849,2108238898
lift,-46.0424118,-48.43459702,-13.88286209,-16.54009819,2108255565
lift,-45.73486328,-47.95746994,-11.81601238,-29.1992569,2108272232
lift,-45.44348526,-47.47000885,-9.778204918,-31.06565666,2108288899
lift,-45.21115494,-46.97066498,-6.615580082,-33.49424362,2108305566
lift,-45.06800842,-46.63666153,-2.904239178,-23.52440453,2108322233
lift,-44.99284744,-46.40360641,-0.74125725,-15.86103153,2108338900
lift,-44.9439888,-46.16438675,-1.275192499,-13.51681614,2108355567
lift,-44.8911171,-45.98228073,-3.715417147,-8.350450516,2108372234
lift,-44.85839462,-45.87839508,-5.013161659,-3.932577133,2108388901
lift,-44.84375763,-45.84128571,-5.647551537,-0.451090991,2108405568
lift,-44.86787796,-45.81674576,-4.094757557,0.394672573,2108422235
lift,-44.89812469,-45.81180573,-3.218752623,1.489500403,2108438902
lift,-44.90055466,-45.79891968,-3.088420868,1.022567987,2108455569
lift,-44.86479187,-45.76987839,-3.463376284,0.442158669,2108472236
lift,-44.80945969,-45.78319168,-3.413058996,3.357524633,2108488903
lift,-44.76846695,-45.80617142,-2.42168045,4.265674114,2108505570
lift,-44.75915146,-45.88002396,-1.048455954,7.911734581,2108522237
lift,-44.77510452,-45.95823669,0.53237915,9.242984772,2108538904
lift,-44.82229233,-46.03952789,2.725415468,10.40367222,2108555571
lift,-44.89151001,-46.15982437,5.304256439,13.00685406,2108572238
lift,-44.99374008,-46.32263184,9.563152313,15.73325539,2108588905
lift,-45.12804031,-46.49330902,14.52892971,17.64809608,2108605572
lift,-45.27492523,-46.71904373,17.81969452,21.98626518,2108622239
lift,-45.42970276,-46.93723679,20.80957413,22.5778904,2108638906
lift,-45.60694885,-47.19548798,23.4107666,25.69996643,2108655573
lift,-45.83571625,-47.4293251,26.92896461,25.05804253,2108672240
lift,-46.06915665,-47.70080185,25.97695732,27.29007339,2108688907
lift,-46.23674011,-48.02495193,20.53920555,29.72565651,2108705574
lift,-46.51390076,-48.31542206,27.18842697,27.07051277,2108722241
lift,-46.74031067,-48.5782814,23.80874062,24.73352242,2108738908
lift,-46.97625351,-48.89089203,24.65504837,26.60330963,2108755575
lift,-47.2855072,-49.26911545,29.47707939,30.23642159,2108772242
lift,-47.78397369,-49.72219849,38.35525131,34.18254852,2108788909
lift,-48.361763,-50.31842041,40.49636459,43.69900513,2108805576
lift,-49.01879883,-50.87491608,44.56850052,44.05203629,2108822243
lift,-49.90353394,-51.58914185,56.07598114,53.32602692,2108838910
lift,-50.85762787,-52.43893051,58.29371262,60.99804306,2108855577
lift,-51.76786804,-53.42904663,53.96185303,68.50122833,2108872244
lift,-52.66041183,-54.61714172,51.8340416,79.2663269,2108888911
lift,-53.59043503,-55.86349106,58.02183533,81.4247818,2108905578
lift,-54.58676147,-57.15446091,58.75365829,81.40576935,2108922245
lift,-55.56655884,-58.54808807,56.24663162,86.4718399,2108938912
lift,-56.71170425,-60.04575729,64.07733154,93.56889343,2108955579
lift,-57.89306641,-61.44934082,64.46465302,86.62837982,2108972246
lift,-59.12916183,-62.69370651,67.20630646,77.43818665,2108988913
lift,-60.32184219,-63.71253967,66.49462128,63.6160965,2109005580
lift,-61.65663147,-64.76065826,70.53266144,65.41770935,2109022247
lift,-62.92507935,-65.70090485,65.44580078,60.20996094,2109038914
lift,-64.31900787,-66.66567993,79.71520233,60.9432373,2109055581
lift,-65.68785095,-67.72805023,73.41532898,65.32791901,2109072248
lift,-67.17904663,-68.93560791,87.08727264,74.05506897,2109088915
lift,-68.67173004,-70.25276947,88.30401611,82.86607361,2109105582
lift,-70.08029938,-71.68379974,86.62469482,89.97177124,2109122249
lift,-71.46642303,-73.12835693,86.38591766,87.82524872,2109138916
lift,-72.81965637,-74.46252441,89.07259369,79.97439575,2109155583
lift,-74.09674072,-75.76763153,76.72693634,79.25061035,2109172250
lift,-75.36742401,-77.07409668,77.76236725,80.45314789,2109188917
lift,-76.65453339,-78.3062439,87.10430908,76.28257751,2109205584
lift,-77.7444458,-79.279953,69.94602203,56.66852951,2109222251
lift,-78.52067566,-79.92635345,51.74745178,29.26869202,2109238918
lift,-78.90943146,-80.37230682,37.223526,21.86100006,2109255585
lift,-79.02973175,-80.80736542,8.501484871,33.52074814,2109272252
lift,-79.2652359,-81.06458282,12.15432072,24.79886818,2109288919
lift,-79.61607361,-81.21910858,16.6944809,8.000787735,2109305586
lift,-79.9933548,-81.68280029,17.27328682,27.83666229,2109322253
lift,-80.31355286,-82.25795746,19.48384666,38.20472717,2109338920
lift,-80.56864929,-82.76541138,17.31224632,31.10881424,2109355587
lift,-80.74072266,-83.27279663,8.316839218,30.0389843,2109372254
lift,-80.85006714,-83.71930695,1.277632236,35.64477921,2109388921
lift,-80.86103058,-83.93427277,-4.384358883,27.89282417,2109405588
lift,-80.82789612,-83.92762756,-6.189902782,14.8292923,2109422255
lift,-80.80990601,-83.77902985,-3.632678032,1.106027365,2109438922
lift,-80.77772522,-83.60932159,-3.289159536,-4.762851715,2109455589
lift,-80.72878265,-83.49892426,-4.10370636,-2.778941393,2109472256
lift,-80.66599274,-83.40278625,-7.972504139,-2.442345381,2109488923
lift,-80.59017181,-83.29758453,-10.36711502,-3.185490608,2109505590
lift,-80.51673126,-83.19876862,-8.548471451,-3.774979353,2109522257
lift,-80.47631073,-83.07498932,-2.523594379,-7.8719244,2109538924
lift,-80.49581909,-82.93572998,5.103684902,-10.4258728,2109555591
lift,-80.5282135,-82.82389069,7.957952499,-6.355959415,2109572258
lift,-80.55910492,-82.79361725,8.12928772,1.921855569,2109588925
lift,-80.59825897,-82.79993439,4.593772411,4.512759209,2109605592
lift,-80.63061523,-82.86328888,-0.087147251,5.539662838,2109622259
lift,-80.65653992,-82.97328949,-2.523824453,7.130354404,2109638926
lift,-80.67346954,-83.06658936,-3.042379141,3.972243071,2109655593
lift,-80.6825943,-83.16384888,-2.270758152,5.135651112,2109672260
lift,-80.68322754,-83.23169708,-1.191464305,2.727657795,2109688927
lift,-80.68050385,-83.27690125,1.064239621,-0.190661043,2109705594
lift,-80.64193726,-83.29036713,-0.865158617,-0.935311794,2109722261
lift,-80.58045197,-83.2845459,-1.822433233,0.31619513,2109738928
lift,-80.52999878,-83.25017548,-3.094078779,-0.563005507,2109755595
lift,-80.49879456,-83.18943024,-3.980983019,-2.254942417,2109772262
lift,-80.42353058,-83.11325073,-8.988165855,-3.219030142,2109788929
lift,-80.34685516,-83.03142548,-11.50037766,-4.082446575,2109805596
lift,-80.24304962,-82.95549774,-13.60285091,-5.816401958,2109822263
lift,-80.07035065,-82.89494324,-18.27613258,-8.692772865,2109838930
lift,-79.84379578,-82.82868195,-19.69331741,-11.94757366,2109855597
lift,-79.60437012,-82.70771027,-22.52370834,-15.0504446,2109872264
lift,-79.33995056,-82.51551819,-23.86993599,-20.10913277,2109888931
lift,-79.05574799,-82.26688385,-22.83702087,-23.91676712,2109905598
lift,-78.75801849,-81.9666214,-23.51819992,-26.423563,2109922265
lift,-78.40864563,-81.63289642,-26.44796562,-26.54459572,2109938932
lift,-78.02577209,-81.278862,-28.68762398,-26.09153557,2109955599
lift,-77.60221863,-80.92035675,-32.57608032,-24.2329216,2109972266
lift,-77.15367126,-80.54264832,-35.95819473,-25.28891945,2109988933
lift,-76.61068726,-80.05902863,-40.94854736,-35.69460297,2110005600
lift,-75.89814758,-79.47859955,-49.23492432,-41.88717651,2110022267
lift,-75.12930298,-78.86794281,-52.24456024,-43.78920364,2110038934
lift,-74.34272003,-78.31059265,-53.66750336,-43.53748703,2110055601
lift,-73.46516418,-77.7407608,-56.24388885,-46.05413437,2110072268
lift,-72.45885468,-77.13162994,-62.1229744,-46.78053284,2110088935
lift,-70.88085938,-76.48262787,-101.1915588,-47.46095276,2110105602
lift,-69.41163635,-75.77529907,-93.46696472,-48.54982376,2110122269
lift,-68.16116333,-74.92784882,-77.68016052,-53.66785812,2110138936
lift,-67.04431915,-73.92079926,-62.02827454,-61.42806625,2110155603
